Address,Value,Instruction
0x0FB4,0x435E,Instruction::Call(0x035E)
0x0FB6,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0FB8,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x0FBA,0x0FA4,Instruction::Jump(0x0FA4)
0x0FBC,0x7287,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: true, t2r: false, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0FBE,0x6365,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x0FC0,0x7275,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x0FC2,0x6573,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x0FC4,0xBEAE,Instruction::Literal(0x3EAE)
0x0FC6,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0FC8,0x461A,Instruction::Call(0x061A)
0x0FCA,0x07B0,Instruction::Jump(0x07B0)
0x0FCC,0x0FBC,Instruction::Jump(0x0FBC)
0x0FCE,0x7004,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: 1, d_dir: 0 })
0x0FD0,0x6369,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 1 })
0x0FD2,0x006B,Instruction::Jump(0x006B)
0x0FD4,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0FD6,0x4166,Instruction::Call(0x0166)
0x0FD8,0x4166,Instruction::Call(0x0166)
0x0FDA,0x80C0,Instruction::Literal(0x00C0)
0x0FDC,0x6203,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0FDE,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0FE0,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x0FE2,0x0FCE,Instruction::Jump(0x0FCE)
0x0FE4,0x6C87,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x0FE6,0x7469,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 1 })
0x0FE8,0x7265,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x0FEA,0x6C61,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: 1 })
0x0FEC,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x0FEE,0xFFFF,Instruction::Literal(0x7FFF)
0x0FF0,0x6600,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0FF2,0x6303,Instruction::ALU(AluAttributes { opcode: OpTandN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0FF4,0x2802,Instruction::Conditional(0x0802)
0x0FF6,0x8000,Instruction::Literal(0x0000)
0x0FF8,0x6600,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x0FFA,0x6503,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x0FFC,0x47F6,Instruction::Call(0x07F6)
0x0FFE,0x47D6,Instruction::Call(0x07D6)
0x1000,0x6600,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1002,0x0806,Instruction::Jump(0x0806)
0x1004,0xFFFF,Instruction::Literal(0x7FFF)
0x1006,0x6600,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1008,0x6403,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x100A,0x07A4,Instruction::Jump(0x07A4)
0x100C,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x100E,0x0FE4,Instruction::Jump(0x0FE4)
0x1010,0x5B83,Instruction::Call(0x1B83)
0x1012,0x5D27,Instruction::Call(0x1D27)
0x1014,0x4796,Instruction::Call(0x0796)
0x1016,0x07F6,Instruction::Jump(0x07F6)
0x1018,0x1010,Instruction::Jump(0x1010)
0x101A,0x2403,Instruction::Conditional(0x0403)
0x101C,0x222C,Instruction::Conditional(0x022C)
0x101E,0x8022,Instruction::Literal(0x0022)
0x1020,0x45E2,Instruction::Call(0x05E2)
0x1022,0x43A7,Instruction::Call(0x03A7)
0x1024,0x457D,Instruction::Call(0x057D)
0x1026,0x439F,Instruction::Call(0x039F)
0x1028,0x6203,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x102A,0x43AE,Instruction::Call(0x03AE)
0x102C,0xBEAC,Instruction::Literal(0x3EAC)
0x102E,0x6023,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x1030,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x1032,0x101A,Instruction::Jump(0x101A)
0x1034,0x66C3,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: false, t2n: true, t2r: true, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x1036,0x726F,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x1038,0x47D6,Instruction::Call(0x07D6)
0x103A,0x4113,Instruction::Call(0x0113)
0x103C,0x03A7,Instruction::Jump(0x03A7)
0x103E,0x1034,Instruction::Jump(0x1034)
0x1040,0x62C5,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: true, t2r: true, n2_at_t: false, r_dir: 1, d_dir: 1 })
0x1042,0x6765,Instruction::ALU(AluAttributes { opcode: OpNeqT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x1044,0x6E69,Instruction::ALU(AluAttributes { opcode: OpDepth, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 1 })
0x1046,0x03A7,Instruction::Jump(0x03A7)
0x1048,0x1040,Instruction::Jump(0x1040)
0x104A,0x2846,Instruction::Conditional(0x0846)
0x104C,0x656E,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -2 })
0x104E,0x7478,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -2, d_dir: 0 })
0x1050,0x0029,Instruction::Jump(0x0029)
0x1052,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x1054,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x1056,0x426A,Instruction::Call(0x026A)
0x1058,0x2832,Instruction::Conditional(0x0832)
0x105A,0x6A00,Instruction::ALU(AluAttributes { opcode: OpTminus1, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x105C,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x105E,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1060,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1062,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x1064,0x435E,Instruction::Call(0x035E)
0x1066,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1068,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x106A,0x104A,Instruction::Jump(0x104A)
0x106C,0x6EC4,Instruction::ALU(AluAttributes { opcode: OpDepth, r2pc: false, t2n: true, t2r: true, n2_at_t: false, r_dir: 1, d_dir: 0 })
0x106E,0x7865,Instruction::ALU(AluAttributes { opcode: OpNleT, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x1070,0x0074,Instruction::Jump(0x0074)
0x1072,0x47D6,Instruction::Call(0x07D6)
0x1074,0x4829,Instruction::Call(0x0829)
0x1076,0x07A4,Instruction::Jump(0x07A4)
0x1078,0x106C,Instruction::Jump(0x106C)
0x107A,0x2844,Instruction::Conditional(0x0844)
0x107C,0x6F64,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 0 })
0x107E,0x0029,Instruction::Jump(0x0029)
0x1080,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x1082,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x1084,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1086,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1088,0x4271,Instruction::Call(0x0271)
0x108A,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x108C,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x108E,0x435E,Instruction::Call(0x035E)
0x1090,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1092,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x1094,0x107A,Instruction::Jump(0x107A)
0x1096,0x64C2,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: true, t2r: true, n2_at_t: false, r_dir: 0, d_dir: -2 })
0x1098,0x006F,Instruction::Jump(0x006F)
0x109A,0x47D6,Instruction::Call(0x07D6)
0x109C,0x4840,Instruction::Call(0x0840)
0x109E,0x8000,Instruction::Literal(0x0000)
0x10A0,0x47A4,Instruction::Call(0x07A4)
0x10A2,0x03A7,Instruction::Jump(0x03A7)
0x10A4,0x1096,Instruction::Jump(0x1096)
0x10A6,0x2847,Instruction::Conditional(0x0847)
0x10A8,0x656C,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: 0 })
0x10AA,0x7661,Instruction::ALU(AluAttributes { opcode: OpNotT, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: 0, d_dir: 1 })
0x10AC,0x2965,Instruction::Conditional(0x0965)
0x10AE,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x10B0,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x10B2,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x10B4,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x10B6,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x10B8,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x10BA,0x10A6,Instruction::Jump(0x10A6)
0x10BC,0x6CC5,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: true, t2r: true, n2_at_t: false, r_dir: 1, d_dir: 1 })
0x10BE,0x6165,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x10C0,0x6576,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: -2 })
0x10C2,0x47D6,Instruction::Call(0x07D6)
0x10C4,0x4857,Instruction::Call(0x0857)
0x10C6,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x10C8,0x10BC,Instruction::Jump(0x10BC)
0x10CA,0x2846,Instruction::Conditional(0x0846)
0x10CC,0x6F6C,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: 0 })
0x10CE,0x706F,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x10D0,0x0029,Instruction::Jump(0x0029)
0x10D2,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x10D4,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x10D6,0x416B,Instruction::Call(0x016B)
0x10D8,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x10DA,0x427F,Instruction::Call(0x027F)
0x10DC,0x4134,Instruction::Call(0x0134)
0x10DE,0x2875,Instruction::Conditional(0x0875)
0x10E0,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x10E2,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x10E4,0x6C00,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x10E6,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x10E8,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x10EA,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x10EC,0x6A00,Instruction::ALU(AluAttributes { opcode: OpTminus1, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x10EE,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x10F0,0x435E,Instruction::Call(0x035E)
0x10F2,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x10F4,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x10F6,0x10CA,Instruction::Jump(0x10CA)
0x10F8,0x2848,Instruction::Conditional(0x0848)
0x10FA,0x6E75,Instruction::ALU(AluAttributes { opcode: OpDepth, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 1 })
0x10FC,0x6F6C,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: 0 })
0x10FE,0x706F,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x1100,0x0029,Instruction::Jump(0x0029)
0x1102,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x1104,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x1106,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x1108,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x110A,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x110C,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x110E,0x6103,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x1110,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1112,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x1114,0x10F8,Instruction::Jump(0x10F8)
0x1116,0x75C6,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: true, t2n: true, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -2 })
0x1118,0x6C6E,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -2 })
0x111A,0x6F6F,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x111C,0x0070,Instruction::Jump(0x0070)
0x111E,0x47D6,Instruction::Call(0x07D6)
0x1120,0x4881,Instruction::Call(0x0881)
0x1122,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x1124,0x1116,Instruction::Jump(0x1116)
0x1126,0x2845,Instruction::Conditional(0x0845)
0x1128,0x643F,Instruction::ALU(AluAttributes { opcode: OpTorN, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x112A,0x296F,Instruction::Conditional(0x096F)
0x112C,0x427F,Instruction::Call(0x027F)
0x112E,0x4134,Instruction::Call(0x0134)
0x1130,0x28A3,Instruction::Conditional(0x08A3)
0x1132,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x1134,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x1136,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1138,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x113A,0x4271,Instruction::Call(0x0271)
0x113C,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x113E,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1140,0x435E,Instruction::Call(0x035E)
0x1142,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1144,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x1146,0x0279,Instruction::Jump(0x0279)
0x1148,0x700C,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 0 })
0x114A,0x1126,Instruction::Jump(0x1126)
0x114C,0x3FC3,Instruction::Conditional(0x1FC3)
0x114E,0x6F64,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: 1, d_dir: 0 })
0x1150,0x47D6,Instruction::Call(0x07D6)
0x1152,0x4896,Instruction::Call(0x0896)
0x1154,0x8000,Instruction::Literal(0x0000)
0x1156,0x47A4,Instruction::Call(0x07A4)
0x1158,0x03A7,Instruction::Jump(0x03A7)
0x115A,0x114C,Instruction::Jump(0x114C)
0x115C,0x6CC4,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: true, t2r: true, n2_at_t: false, r_dir: 1, d_dir: 0 })
0x115E,0x6F6F,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x1160,0x0070,Instruction::Jump(0x0070)
0x1162,0x47D6,Instruction::Call(0x07D6)
0x1164,0x4869,Instruction::Call(0x0869)
0x1166,0x6081,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x1168,0x47A4,Instruction::Call(0x07A4)
0x116A,0x47D6,Instruction::Call(0x07D6)
0x116C,0x4881,Instruction::Call(0x0881)
0x116E,0x4364,Instruction::Call(0x0364)
0x1170,0x43A7,Instruction::Call(0x03A7)
0x1172,0x8001,Instruction::Literal(0x0001)
0x1174,0x6903,Instruction::ALU(AluAttributes { opcode: OpNrshiftT, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x1176,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x1178,0x6023,Instruction::ALU(AluAttributes { opcode: OpT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: 0, d_dir: -1 })
0x117A,0x710F,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: true, t2n: false, t2r: false, n2_at_t: false, r_dir: -1, d_dir: -1 })
0x117C,0x115C,Instruction::Jump(0x115C)
0x117E,0x2847,Instruction::Conditional(0x0847)
0x1180,0x6C2B,Instruction::ALU(AluAttributes { opcode: OpAtT, r2pc: false, t2n: false, t2r: false, n2_at_t: true, r_dir: -2, d_dir: -1 })
0x1182,0x6F6F,Instruction::ALU(AluAttributes { opcode: OpNuleT, r2pc: false, t2n: false, t2r: true, n2_at_t: true, r_dir: -1, d_dir: -1 })
0x1184,0x2970,Instruction::Conditional(0x0970)
0x1186,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x1188,0x6180,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 0 })
0x118A,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x118C,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
0x118E,0x427F,Instruction::Call(0x027F)
0x1190,0x4296,Instruction::Call(0x0296)
0x1192,0x6147,Instruction::ALU(AluAttributes { opcode: OpN, r2pc: false, t2n: false, t2r: true, n2_at_t: false, r_dir: 1, d_dir: -1 })
0x1194,0x8002,Instruction::Literal(0x0002)
0x1196,0x47EA,Instruction::Call(0x07EA)
0x1198,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x119A,0x6203,Instruction::ALU(AluAttributes { opcode: OpTplusN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x119C,0x6B81,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: 0, d_dir: 1 })
0x119E,0x6503,Instruction::ALU(AluAttributes { opcode: OpTxorN, r2pc: false, t2n: false, t2r: false, n2_at_t: false, r_dir: 0, d_dir: -1 })
0x11A0,0x4139,Instruction::Call(0x0139)
0x11A2,0x413E,Instruction::Call(0x013E)
0x11A4,0x8003,Instruction::Literal(0x0003)
0x11A6,0x47EA,Instruction::Call(0x07EA)
0x11A8,0x6B8D,Instruction::ALU(AluAttributes { opcode: OpR, r2pc: false, t2n: true, t2r: false, n2_at_t: false, r_dir: -1, d_dir: 1 })
